Date,PM2.5,date_x,temperature,dewpoint,humidity,wind_speed,pressure,date_y,PM10
2017-07-26,15.0,2017-07-26,28.21372549019609,23.563529411764694,76.11764705882355,5.396035764705871,100209.45098039217,2017-07-26,37
2017-07-27,18.0,2017-07-27,29.02919999999999,23.6232,73.156,4.589670271999991,100288.24,2017-07-27,27
2017-07-28,16.0,2017-07-28,28.57637795275589,24.20905511811025,77.86614173228347,3.1965119999999985,100481.88976377953,2017-07-28,36
2017-07-29,19.0,2017-07-29,29.572469635627545,24.56437246963562,74.7165991902834,2.2040700890688267,100481.41700404858,2017-07-29,42
2017-07-30,22.0,2017-07-30,30.5566801619433,24.856680161943306,72.25101214574899,3.165658558704454,100375.7894736842,2017-07-30,45
2017-07-31,22.0,2017-07-31,30.794071146245074,24.74624505928853,70.6600790513834,3.6984166956521753,100436.16600790514,2017-07-31,50
2017-08-01,25.0,2017-08-01,30.71417322834643,24.76023622047245,71.23622047244095,3.342591999999999,100533.93700787402,2017-08-01,44
2017-08-02,22.0,2017-08-02,30.443200000000004,25.022799999999986,73.384,2.602488064000004,100487.44,2017-08-02,45
2017-08-03,24.0,2017-08-03,29.76889763779525,25.16968503937011,76.64566929133858,2.692272000000004,100319.13385826773,2017-08-03,41
2017-08-04,20.0,2017-08-04,29.76574803149609,25.422047244094486,78.03937007874016,1.8476479999999984,100208.74015748034,2017-08-04,34
2017-08-05,18.0,2017-08-05,29.599200000000003,25.86160000000001,80.71600000000002,1.9490944000000017,100311.64,2017-08-05,37
2017-08-06,19.0,2017-08-06,29.03609958506223,24.863070539419088,78.45643153526972,1.6770492282157692,100567.59336099584,2017-08-06,31
2017-08-07,18.0,2017-08-07,28.932530120481964,25.12971887550201,80.46184738955824,1.7348383614457836,100715.10040160644,2017-08-07,33
2017-08-08,18.0,2017-08-08,29.334177215189857,25.519831223628717,80.59071729957806,1.5389870717299576,100734.2194092827,2017-08-08,36
2017-08-09,17.0,2017-08-09,30.00745098039217,24.950588235294124,75.41176470588233,2.5498810980392217,100762.0,2017-08-09,39
2017-08-10,18.0,2017-08-10,30.901587301587305,24.333730158730155,69.05158730158729,2.8809244444444464,100672.61904761904,2017-08-10,35
2017-08-11,15.0,2017-08-11,30.5004,24.72600000000001,72.436,3.7091802879999975,100670.0,2017-08-11,22
2017-08-12,13.0,2017-08-12,30.85354330708663,23.928740157480306,67.44488188976378,3.275360000000003,100655.27559055119,2017-08-12,25
2017-08-13,14.0,2017-08-13,31.76934306569347,24.513503649635034,66.45620437956204,3.006751883211681,100673.54014598539,2017-08-13,35
2017-08-14,18.0,2017-08-14,30.86736111111113,25.65173611111112,74.52777777777777,2.5223611111111115,100678.125,2017-08-14,33
2017-08-15,16.0,2017-08-15,29.937919463087248,26.013087248322158,79.97651006711409,2.1396414496644343,100563.12080536912,2017-08-15,31
2017-08-16,18.0,2017-08-16,28.348818897637802,24.61023622047244,81.01574803149607,1.7922080000000014,100435.98425196848,2017-08-16,27
2017-08-17,16.0,2017-08-17,26.96705882352943,24.741960784313694,88.12156862745098,1.601980988235295,100374.50980392157,2017-08-17,44
2017-08-18,23.0,2017-08-18,28.87295081967211,23.65327868852461,74.37704918032787,2.8396200655737722,100521.22950819672,2017-08-18,45
2017-08-19,18.0,2017-08-19,29.18958333333333,23.65312500000001,72.72916666666667,2.9388223333333325,100422.8125,2017-08-19,26
2017-08-20,13.0,2017-08-20,28.752631578947373,24.66526315789473,78.71578947368421,2.3100203789473683,100344.94736842104,2017-08-20,30
2017-08-21,15.0,2017-08-21,30.16187500000005,24.49000000000001,72.0125,2.390267,100333.625,2017-08-21,51
2017-08-22,18.0,2017-08-22,30.27509727626461,24.23501945525291,70.50194552529183,3.744351377431905,100418.21011673153,2017-08-22,47
2017-08-23,16.0,2017-08-23,29.17747035573121,24.52371541501977,76.699604743083,3.651945739130436,100410.0395256917,2017-08-23,42
2017-08-24,19.0,2017-08-24,29.044176706827308,24.53855421686747,77.285140562249,2.2030633895582383,100445.62248995985,2017-08-24,42
2017-08-25,17.0,2017-08-25,29.70040160642569,24.85220883534139,75.64658634538152,2.466080899598398,100463.13253012046,2017-08-25,36
2017-08-26,18.0,2017-08-26,29.07928286852591,24.28725099601592,76.39043824701196,2.4629944860557798,100313.58565737052,2017-08-26,25
2017-08-27,14.0,2017-08-27,27.71062992125984,24.196456692913383,82.1771653543307,2.7033600000000053,100323.46456692912,2017-08-27,34
2017-08-28,17.0,2017-08-28,27.40947368421052,24.067894736842106,82.8,3.202218105263161,100442.63157894736,2017-08-28,45
2017-08-29,23.0,2017-08-29,27.46548223350256,23.76751269035534,80.65482233502539,1.4579857868020296,100548.22335025381,2017-08-29,49
2017-08-30,23.0,2017-08-30,30.672081218274087,25.13147208121827,73.17766497461929,2.1344458071066,100562.28426395939,2017-08-30,38
2017-08-31,19.0,2017-08-31,29.50820312500002,24.75664062500001,76.78515625,1.666970250000001,100686.9140625,2017-08-31,41
2017-09-01,19.0,2017-09-01,30.67839195979902,24.845226130653266,72.41708542713567,2.1974599396984944,100683.76884422114,2017-09-01,51
2017-09-02,20.0,2017-09-02,30.278723404255306,24.378723404255343,71.07446808510639,2.962828936170212,100486.27659574467,2017-09-02,31
2017-09-03,14.0,2017-09-03,30.545263157894745,24.355789473684226,70.2,4.562160842105263,100431.05263157896,2017-09-03,34
2017-09-04,14.0,2017-09-04,31.607653061224518,24.867857142857126,68.14285714285714,3.487596244897964,100494.79591836737,2017-09-04,31
2017-09-05,16.0,2017-09-05,29.8608,25.736,79.22,1.8809655040000013,100584.64,2017-09-05,24
2017-09-06,19.0,2017-09-06,28.78181818181817,25.85533596837945,84.67193675889328,1.326984347826086,100630.43478260867,2017-09-06, 
2017-09-07,16.0,2017-09-07,29.18588235294116,25.57764705882355,81.44313725490196,1.811476203921569,100689.6862745098,,
2017-09-08,17.0,2017-09-08,30.779921259842506,25.884251968503953,75.79527559055119,1.7131839999999996,100714.96062992128,2017-09-08,30
2017-09-09,15.0,2017-09-09,31.478823529411784,25.706274509803947,72.4078431372549,1.9036891607843136,100635.21568627447,2017-09-09,41
2017-09-10,22.0,2017-09-10,29.65240000000001,25.51759999999999,79.048,1.654942080000001,100722.88,2017-09-10,48
2017-09-11,29.0,2017-09-11,30.11976284584978,25.52015810276681,76.93280632411067,1.6430928695652176,100763.75494071149,2017-09-11,51
2017-09-12,29.0,2017-09-12,30.56111111111112,25.337698412698426,74.6111111111111,1.2414229841269828,100809.20634920636,2017-09-12,49
2017-09-13,29.0,2017-09-13,29.64206349206349,24.617857142857137,75.0674603174603,2.0340320000000034,100723.92857142855,2017-09-13,44
2017-09-14,23.0,2017-09-14,31.273517786561275,24.84861660079051,69.72332015810277,3.0409321739130486,100420.39525691699,2017-09-14,37
2017-09-15,21.0,2017-09-15,28.77051282051281,25.03653846153845,80.99358974358974,2.045208000000001,100290.89743589744,2017-09-15,31
2017-09-16,15.0,,,,,,,2017-09-16,22
2017-09-17,11.0,,,,,,,2017-09-17,40
2017-09-18,18.0,,,,,,,2017-09-18,39
2017-09-19,16.0,,,,,,,2017-09-19,47
2017-09-20,25.0,,,,,,,2017-09-20,52
2017-09-21,35.0,,,,,,,2017-09-21,47
2017-09-22,25.0,,,,,,,2017-09-22,42
2017-09-23,25.0,,,,,,,2017-09-23,39
2017-09-24,22.0,,,,,,,2017-09-24,32
2017-09-25,14.0,,,,,,,2017-09-25,29
2017-09-26,13.0,,,,,,,2017-09-26,44
2017-09-27,24.0,,,,,,,2017-09-27,34
2017-09-28,16.0,,,,,,,2017-09-28,43
2017-09-29,22.0,,,,,,,2017-09-29,47
2017-09-30,30.0,,,,,,,2017-09-30,50
2017-10-01,30.0,,,,,,,2017-10-01,39
2017-10-02,23.0,,,,,,,2017-10-02,39
2017-10-03,22.0,,,,,,,2017-10-03,37
2017-10-04,19.0,,,,,,,2017-10-04,37
2017-10-05,19.0,,,,,,,2017-10-05,46
2017-10-06,26.0,,,,,,,2017-10-06, 
2017-10-07,27.0,,,,,,,2017-10-07,46
2017-10-08,28.0,,,,,,,2017-10-08,42
2017-10-09,22.0,,,,,,,2017-10-09,46
2017-10-10,27.0,,,,,,,2017-10-10,35
2017-10-11,21.0,,,,,,,2017-10-11,52
2017-10-12,34.0,,,,,,,2017-10-12,57
2017-10-13,44.0,,,,,,,2017-10-13,36
2017-10-14,20.0,,,,,,,2017-10-14,38
2017-10-15,20.0,,,,,,,2017-10-15,37
2017-10-16,16.0,,,,,,,2017-10-16,45
2017-10-17,21.0,,,,,,,2017-10-17,45
2017-10-18,25.0,,,,,,,2017-10-18,47
2017-10-19,25.0,,,,,,,2017-10-19,38
2017-10-20,19.0,,,,,,,2017-10-20,53
2017-10-21,32.0,2017-10-21,28.181481481481466,25.779629629629632,86.91666666666669,0.8622077037037036,100708.51851851851,2017-10-21,38
2017-10-22,25.0,2017-10-22,28.610489510489487,25.37307692307693,83.54195804195804,1.4968024615384627,100771.18881118881,2017-10-22,31
2017-10-23,19.0,2017-10-23,29.331944444444428,24.73645833333333,77.65625,2.206639111111114,100792.15277777775,2017-10-23,29
2017-10-24,20.0,2017-10-24,27.094076655052238,24.737630662020912,87.35888501742157,1.5489079303135895,101047.83972125435,2017-10-24,42
2017-10-25,27.0,2017-10-25,28.143881856540087,24.44345991561181,81.13080168776371,1.4846632236286932,101165.61181434599,2017-10-25,44
2017-10-26,35.0,,,,,,,2017-10-26,61
2017-10-27,45.0,,,,,,,2017-10-27,50
2017-10-28,37.0,,,,,,,2017-10-28,56
2017-10-29,49.0,,,,,,,2017-10-29,58
2017-10-30,46.0,2017-10-30,29.704575163398705,19.747058823529407,55.261437908496724,4.099035398692815,101042.87581699346,2017-10-30,55
2017-10-31,42.0,2017-10-31,28.120975609756087,19.91121951219511,61.47317073170733,2.3202466341463444,101030.34146341463,2017-10-31,59
2017-11-01,43.0,2017-11-01,27.34453125000001,20.748437499999994,67.4453125,2.7000517500000045,101013.3203125,2017-11-01,57
2017-11-02,43.0,2017-11-02,28.941860465116267,21.180232558139526,63.47286821705426,2.324088186046517,100784.92248062015,2017-11-02,55
2017-11-03,40.0,2017-11-03,29.244280442804442,19.69225092250923,57.51660516605165,2.4841237490774946,100780.44280442805,2017-11-03,65
2017-11-04,51.0,2017-11-04,28.576736111111074,17.276736111111102,50.97222222222222,2.69621,100807.74305555556,2017-11-04,54
2017-11-05,33.0,2017-11-05,25.7473309608541,17.371886120996436,60.6761565836299,4.0239963558718825,100865.83629893238,2017-11-05,64
2017-11-06,48.0,2017-11-06,25.285000000000014,19.661562500000024,71.18125,2.3174833000000037,100873.375,2017-11-06,54
2017-11-07,38.0,2017-11-07,27.47328244274809,21.52519083969468,70.57251908396947,2.308739786259547,100823.01526717556,2017-11-07,51
2017-11-08,36.0,2017-11-08,27.599593495934982,21.87154471544717,71.07317073170732,1.1908346016260152,100883.49593495936,2017-11-08,47
2017-11-09,29.0,2017-11-09,28.81295546558705,22.709716599190287,70.08502024291498,1.656762817813764,100793.11740890688,2017-11-09,47
2017-11-10,28.0,2017-11-10,29.584337349397607,23.918072289156605,72.14056224899598,1.775233542168677,100775.140562249,2017-11-10,37
2017-11-11,21.0,2017-11-11,27.3648,23.740400000000005,80.892,1.691599359999999,100832.56,2017-11-11,41
2017-11-12,26.0,2017-11-12,28.798000000000005,23.578399999999995,74.972,1.6241857279999985,100694.4,2017-11-12,51
2017-11-13,33.0,2017-11-13,28.16294642857143,24.670089285714287,81.80803571428571,1.6015607142857131,100654.86607142855,2017-11-13,56
2017-11-14,39.0,2017-11-14,28.992558139534875,24.886511627906962,79.13023255813954,1.2013940093023248,100701.3953488372,2017-11-14,61
2017-11-15,38.0,2017-11-15,29.462307692307682,24.291538461538487,74.74615384615385,1.4537396923076926,100806.19230769233,2017-11-15,43
2017-11-16,24.0,2017-11-16,28.428750000000008,25.01625,82.075,1.6935365333333336,100853.33333333331,2017-11-16,60
2017-11-17,32.0,2017-11-17,29.47011952191234,25.53545816733068,79.89641434262948,0.9665681593625496,100777.25099601594,2017-11-17,68
2017-11-18,45.0,2017-11-18,30.67113821138216,25.66422764227642,75.6869918699187,0.7443397723577233,100656.05691056912,2017-11-18,57
2017-11-19,37.0,2017-11-19,29.527064220183497,25.698165137614694,80.44036697247707,1.5152195229357788,100672.43119266054,2017-11-19,40
2017-11-20,23.0,2017-11-20,26.77363184079605,24.25323383084582,86.71641791044777,1.1220481592039795,100783.38308457713,2017-11-20,33
2017-11-21,19.0,2017-11-21,28.07129186602871,24.486602870813407,81.47368421052632,2.5725120000000037,100752.91866028708,2017-11-21,46
2017-11-22,27.0,2017-11-22,28.86878306878306,24.367195767195767,77.71957671957672,1.5390948571428569,100769.62962962964,2017-11-22,29
2017-11-23,17.0,2017-11-23,29.04457142857142,23.18171428571429,71.04,2.726944000000004,100809.02857142856,2017-11-23,36
2017-11-24,20.0,2017-11-24,28.353773584905664,21.54622641509431,66.95283018867924,2.5325237735849093,101011.93396226416,2017-11-24,54
2017-11-25,29.0,2017-11-25,27.52679999999999,19.9804,63.852,2.1588455680000056,101135.16,2017-11-25,53
2017-11-26,31.0,2017-11-26,28.04618473895584,20.167469879518077,62.714859437750995,2.2145535742971925,101107.63052208837,2017-11-26,53
2017-11-27,28.0,2017-11-27,27.806854838709693,20.602016129032265,65.14516129032258,2.2319553548387168,100935.8870967742,2017-11-27,57
2017-11-28,33.0,2017-11-28,27.711965811965836,21.714957264957253,70.2008547008547,2.5588263931623976,100895.2564102564,2017-11-28,48
2017-11-29,27.0,2017-11-29,29.274874371859287,22.420603015075393,67.1356783919598,2.295853668341711,100882.61306532664,2017-11-29,51
2017-11-30,30.0,2017-11-30,29.256249999999977,22.928645833333363,69.11458333333333,1.5809383333333324,100803.90625,2017-11-30,49
2017-12-01,30.0,2017-12-01,29.21560975609756,22.11999999999999,65.93170731707318,1.8029886439024376,100831.21951219512,2017-12-01,53
2017-12-02,31.0,2017-12-02,28.967195767195765,21.605291005291,64.8888888888889,1.3964678095238088,100898.78306878307,2017-12-02,43
2017-12-03,26.0,2017-12-03,29.326470588235306,21.726960784313718,64.15196078431373,1.2694621176470586,100858.72549019607,2017-12-03,47
2017-12-04,27.0,2017-12-04,29.83227091633461,22.112749003984057,63.50597609561754,2.191386517928289,100805.97609561752,2017-12-04,33
2017-12-05,20.0,2017-12-05,27.69999999999996,20.92663934426229,66.67213114754098,2.43435265573771,100905.08196721312,2017-12-05,49
2017-12-06,33.0,2017-12-06,28.382329317269093,21.27871485943775,65.66666666666667,2.046330088353414,100909.67871485943,2017-12-06,54
2017-12-07,35.0,2017-12-07,29.392916666666668,21.63708333333333,63.60416666666666,2.075010666666669,100936.54166666669,2017-12-07,53
2017-12-08,38.0,2017-12-08,30.05816326530612,22.487244897959183,64.45408163265307,1.965835591836736,101045.45918367348,2017-12-08,39
2017-12-09,25.0,2017-12-09,27.860555555555553,19.77,61.63333333333333,2.914452444444448,101143.55555555556,2017-12-09,61
2017-12-10,50.0,2017-12-10,28.4555,20.16700000000001,61.43,1.3898473599999994,101146.4,2017-12-10,79
2017-12-11,69.0,2017-12-11,28.623899371069196,22.16666666666668,68.50314465408805,0.7973619119496858,101039.24528301887,2017-12-11,50
2017-12-12,38.0,2017-12-12,28.645624999999992,24.343750000000004,78.2875,0.8588756000000004,100966.5,2017-12-12,49
2017-12-13,32.0,2017-12-13,28.926368159203964,25.2134328358209,80.8905472636816,1.6424827860696514,100901.19402985074,2017-12-13,50
2017-12-14,34.0,2017-12-14,28.42529182879379,25.073929961089483,82.58754863813229,1.145953120622567,100905.71984435797,2017-12-14,60
2017-12-15,42.0,2017-12-15,29.29375000000001,24.733203125,77.50390625,0.7128192499999998,100941.0546875,2017-12-15,52
2017-12-16,38.0,2017-12-16,29.40557620817845,21.900371747211903,64.81412639405204,2.041261085501861,101116.61710037176,2017-12-16,30
2017-12-17,15.0,2017-12-17,26.17777777777778,17.469892473118275,58.899641577060926,3.56334141935484,101413.6559139785,2017-12-17,49
2017-12-18,33.0,2017-12-18,23.313978494623647,13.444086021505385,54.240143369175634,2.56367025089606,101550.89605734768,2017-12-18,60
2017-12-19,42.0,2017-12-19,21.37900763358779,9.892366412213747,48.5,2.1969797862595457,101656.106870229,2017-12-19,68
2017-12-20,51.0,2017-12-20,21.293680297397774,8.47026022304833,44.501858736059475,1.915458379182157,101745.24163568774,2017-12-20,70
2017-12-21,53.0,2017-12-21,21.972556390977434,9.87744360902256,46.439849624060145,2.1236080601503766,101581.31578947367,2017-12-21,70
2017-12-22,58.0,2017-12-22,23.70187265917604,14.197752808988767,55.400749063670396,2.6700175580524377,101235.84269662922,2017-12-22,73
2017-12-23,62.0,2017-12-23,27.369888475836433,17.266542750929386,54.72862453531599,1.3647183940520429,100902.08178438662,2017-12-23,70
2017-12-24,59.0,2017-12-24,28.59209621993129,19.77319587628867,59.701030927835035,1.2000950103092791,100872.23367697594,2017-12-24,48
2017-12-25,30.0,2017-12-25,26.25472972972973,17.126689189189186,57.739864864864856,1.6505743783783775,100987.70270270268,2017-12-25,67
2017-12-26,60.0,2017-12-26,23.089632107023398,17.151170568561895,70.18060200668896,1.5628458595317738,101106.48829431436,2017-12-26,47
2017-12-27,45.0,2017-12-27,19.916236162361663,18.966789667896627,94.309963099631,1.7424662435424405,101130.73800738007,2017-12-27,44
2017-12-28,29.0,2017-12-28,23.24771929824563,20.79263157894736,86.42105263157896,2.5627156210526323,101140.0,2017-12-28,39
2017-12-29,24.0,2017-12-29,25.026717557251906,21.537022900763365,81.65648854961832,3.23762748091603,101175.68702290076,2017-12-29,36
2017-12-30,24.0,2017-12-30,27.855194805194802,22.173051948051945,72.01623376623377,1.4749417142857133,101073.21428571428,2017-12-30,34
2017-12-31,23.0,2017-12-31,27.42960526315791,20.50657894736845,66.48355263157895,2.4790132631578987,101055.13157894736,2017-12-31,34
2018-01-01,27.0,2018-01-01,26.666445182724253,19.740863787375428,66.15946843853821,1.67840499667774,101000.79734219267,2018-01-01,40
2018-01-02,30.0,2018-01-02,27.234843205574926,19.72787456445995,64.21951219512195,1.6901850313588842,100861.1149825784,2018-01-02,54
2018-01-03,40.0,2018-01-03,27.70645161290322,20.670609318996405,66.12186379928315,1.0262692473118271,100829.03225806453,2018-01-03,59
2018-01-04,45.0,2018-01-04,29.023809523809533,21.089010989010998,63.22344322344322,1.0650359560439544,100776.88644688645,2018-01-04,69
2018-01-05,51.0,2018-01-05,30.054320987654318,21.493415637860085,61.11934156378601,0.8013605925925922,100658.35390946502,2018-01-05,60
2018-01-06,48.0,2018-01-06,29.20760000000001,22.573200000000003,67.908,0.7639019519999996,100654.4,2018-01-06,27
2018-01-07,19.0,2018-01-07,28.183921568627433,24.172549019607853,79.34117647058824,1.8207676235294128,100818.90196078432,2018-01-07,28
2018-01-08,16.0,2018-01-08,27.63582089552237,24.214925373134328,82.42537313432835,0.8390340298507463,100888.20895522386,2018-01-08,36
2018-01-09,22.0,2018-01-09,29.90663615560643,24.60778032036616,73.7299771167048,1.2733990663615595,100968.7185354691,2018-01-09,28
2018-01-10,17.0,2018-01-10,27.214285714285715,24.458928571428586,84.92857142857143,1.022604,101025.35714285713,2018-01-10,56
2018-01-11,35.0,2018-01-11,24.582568807339438,19.45504587155964,73.42660550458716,1.480358605504587,101306.42201834863,2018-01-11,56
2018-01-12,37.0,2018-01-12,23.613419913419925,16.26580086580087,63.623376623376615,1.3238963809523807,101394.45887445887,2018-01-12,61
2018-01-13,44.0,2018-01-13,22.387096774193548,15.070967741935506,63.5,1.012329290322581,101386.82795698923,2018-01-13,60
2018-01-14,45.0,2018-01-14,24.14245283018868,16.537264150943393,63.53773584905661,0.8535933584905654,101242.7358490566,2018-01-14,71
2018-01-15,55.0,2018-01-15,25.34651162790697,18.05674418604652,64.72558139534884,0.28277879069767425,101025.3488372093,2018-01-15,78
2018-01-16,67.0,2018-01-16,27.186511627906977,19.34325581395347,63.069767441860456,0.19295493953488368,100864.0,2018-01-16,92
2018-01-17,87.0,2018-01-17,28.509047619047607,20.84904761904763,64.01428571428572,0.27588754285714273,100780.80952380953,2018-01-17,71
2018-01-18,59.0,2018-01-18,29.30119521912353,20.495617529880487,59.85657370517928,0.4561232828685262,100781.9920318725,2018-01-18,70
2018-01-19,59.0,2018-01-19,29.780400000000004,19.80039999999999,56.74,0.5750722559999999,100845.08,2018-01-19,73
2018-01-20,51.0,2018-01-20,29.46080000000001,20.1312,57.624,0.6129812479999996,100781.52,2018-01-20,81
2018-01-21,72.0,2018-01-21,29.55222672064777,21.360728744939266,61.94736842105264,0.1853315627530364,100701.7004048583,2018-01-21,75
2018-01-22,77.0,2018-01-22,29.64687499999999,23.00312499999999,68.60267857142857,0.5178878571428571,100648.125,2018-01-22,71
2018-01-23,61.0,2018-01-23,29.434482758620682,24.05689655172416,73.5905172413793,0.6304805517241377,100633.40517241381,2018-01-23,69
2018-01-24,61.0,2018-01-24,27.933181818181833,24.38227272727273,81.35909090909091,0.7496047999999994,100573.45454545453,2018-01-24,48
2018-01-25,34.0,2018-01-25,28.35648535564857,24.661087866108797,80.84518828451883,0.8269304769874475,100585.14644351463,2018-01-25,33
2018-01-26,22.0,2018-01-26,28.70401606425704,24.645381526104412,79.22489959839358,0.9220873253012049,100618.83534136543,2018-01-26,32
2018-01-27,19.0,2018-01-27,28.497609561752995,24.302788844621514,78.64940239043823,1.0971180876494009,100715.21912350596,2018-01-27,33
2018-01-28,19.0,2018-01-28,28.71713147410359,24.286055776892447,77.68924302788845,0.9756514422310746,100726.37450199203,2018-01-28,33
2018-01-29,20.0,2018-01-29,28.954216867469878,25.20240963855421,80.8273092369478,1.1443505863453802,100809.67871485943,2018-01-29,32
2018-01-30,21.0,2018-01-30,28.689558232931727,25.290763052208863,82.18875502008031,1.4996486425702809,100807.18875502008,2018-01-30,32
2018-01-31,21.0,2018-01-31,27.31044176706829,24.852610441767077,86.72289156626506,1.9718234216867467,100930.52208835342,2018-01-31,46
2018-02-01,35.0,2018-02-01,27.562549800796823,23.11593625498009,77.35059760956177,3.2069331633466125,101014.02390438248,2018-02-01,59
2018-02-02,51.0,2018-02-02,26.608800000000038,20.594799999999967,69.96,1.839659008000002,101105.64,2018-02-02,64
2018-02-03,52.0,2018-02-03,25.258565737051807,18.374900398406393,65.800796812749,1.6837912988047814,101276.05577689245,2018-02-03,65
2018-02-04,59.0,2018-02-04,25.365612648221354,16.864031620553366,59.83794466403162,0.914753391304348,101290.9881422925,2018-02-04,66
2018-02-05,62.0,2018-02-05,25.7124,16.7336,58.092,1.0235427839999995,101424.56,2018-02-05,58
2018-02-06,51.0,2018-02-06,24.974524714828878,15.429277566539929,55.779467680608356,1.7898597718631186,101323.76425855514,2018-02-06,81
2018-02-07,86.0,2018-02-07,25.701503759398488,17.239473684210516,60.24060150375939,1.3332211729323311,101142.81954887217,2018-02-07,75
2018-02-08,76.0,2018-02-08,26.684462151394424,21.6398406374502,74.9402390438247,1.4538595697211152,101029.00398406378,2018-02-08,58
2018-02-09,48.0,2018-02-09,27.239043824701184,22.459760956175298,76.10358565737052,1.7384690996015926,100967.29083665338,2018-02-09,56
2018-02-10,43.0,2018-02-10,28.055118110236226,22.831102362204728,74.36220472440945,1.1605439999999996,101066.02362204724,2018-02-10,58
2018-02-11,44.0,2018-02-11,27.60357142857145,23.863492063492032,80.47222222222223,0.553832888888889,101125.75396825396,2018-02-11,67
2018-02-12,55.0,2018-02-12,28.652988047808773,21.16215139442232,66.21115537848605,2.5178503904382508,101332.2310756972,2018-02-12,61
2018-02-13,46.0,2018-02-13,27.77840000000001,18.450000000000006,57.496,1.4493036800000003,101429.64,2018-02-13,82
2018-02-14,72.0,2018-02-14,28.950200803212862,19.366265060240945,57.3012048192771,0.4657115502008034,101330.96385542168,2018-02-14,68
2018-02-15,60.0,2018-02-15,29.14268774703557,22.24545454545452,68.02766798418972,1.344123826086956,101147.90513833992,2018-02-15,59
2018-02-16,48.0,2018-02-16,29.213147410358573,24.672111553784838,77.46215139442229,0.8440328924302786,100930.7171314741,2018-02-16,57
2018-02-17,47.0,2018-02-17,29.046428571428557,25.17658730158733,80.44444444444444,1.2871913650793636,100778.61111111114,2018-02-17,52
2018-02-18,41.0,2018-02-18,28.75612648221345,24.593280632411066,78.72727272727273,1.482123130434781,100854.34782608696,2018-02-18,48
2018-02-19,35.0,2018-02-19,28.640079365079387,24.81547619047618,80.30952380952381,1.24709968253968,100873.53174603176,2018-02-19,29
2018-02-20,17.0,2018-02-20,28.798809523809503,24.354365079365092,77.59523809523809,1.4713292698412683,100833.61111111114,2018-02-20,36
2018-02-21,21.0,2018-02-21,29.203543307086605,24.300393700787396,75.63779527559055,1.4864959999999967,100715.15748031496,2018-02-21,42
2018-02-22,27.0,2018-02-22,28.91111111111111,24.79325396825397,78.8611111111111,1.7054930793650798,100745.79365079364,2018-02-22,46
2018-02-23,33.0,2018-02-23,27.5812,23.88720000000001,80.72,1.6088075520000005,100976.96,2018-02-23,55
2018-02-24,41.0,2018-02-24,27.91092436974787,24.282773109243703,81.47058823529412,0.6591022521008401,101121.3025210084,2018-02-24,55
2018-02-25,36.0,2018-02-25,28.515625000000004,24.053125000000023,77.4453125,0.4728845000000004,100961.484375,2018-02-25,56
2018-02-26,44.0,2018-02-26,28.85657370517932,23.759760956175285,74.87649402390439,0.9508950438247008,100881.55378486056,2018-02-26,51
2018-02-27,33.0,2018-02-27,27.103187250996022,23.51792828685261,81.35458167330677,1.3452163824701182,100923.10756972113,2018-02-27,58
2018-02-28,42.0,2018-02-28,28.67588932806324,23.53952569169961,74.73913043478261,1.0317259130434773,100818.8537549407,2018-02-28,44
2018-03-01,28.0,2018-03-01,29.4217898832685,24.939688715953288,77.65369649805447,1.147170739299609,100715.40856031128,2018-03-01,41
2018-03-02,27.0,2018-03-02,29.64382470119525,25.03904382470121,76.99601593625499,1.4656144063744998,100679.8406374502,2018-03-02,32
2018-03-03,19.0,2018-03-03,29.68079999999999,25.1636,77.396,1.4659335679999972,100616.8,2018-03-03,30
2018-03-04,19.0,2018-03-04,29.976284584980235,25.23754940711465,76.41501976284584,1.2870511304347827,100708.18181818182,2018-03-04,29
2018-03-05,18.0,2018-03-05,30.18149606299215,25.585039370078764,77.31889763779527,1.4303519999999978,100708.46456692912,2018-03-05,32
2018-03-06,20.0,2018-03-06,30.37579365079369,25.587301587301575,76.30158730158729,1.6758678095238082,100783.37301587305,2018-03-06,33
2018-03-07,22.0,2018-03-07,30.244488188976394,25.64527559055118,77.1968503937008,1.9710240000000003,100793.4251968504,2018-03-07,44
2018-03-08,30.0,2018-03-08,30.046825396825447,25.43968253968251,76.8888888888889,1.612359746031746,100801.3492063492,2018-03-08,43
2018-03-09,31.0,2018-03-09,25.777821011673158,22.19494163424126,81.00389105058366,1.5677710194552543,101012.29571984436,2018-03-09,64
2018-03-10,43.0,2018-03-10,26.30992063492066,19.85277777777777,68.46031746031746,1.0863781587301589,101120.75396825396,2018-03-10,72
2018-03-11,61.0,2018-03-11,28.577777777777786,20.028174603174588,60.837301587301596,0.4115606349206352,101048.37301587305,2018-03-11,85
2018-03-12,80.0,2018-03-12,29.254117647058816,22.99686274509804,69.5764705882353,0.8746206117647055,100982.70588235294,2018-03-12,56
2018-03-13,43.0,2018-03-13,29.698425196850405,24.549212598425196,74.98425196850393,1.4365119999999991,100899.33070866142,2018-03-13,46
2018-03-14,30.0,2018-03-14,29.577254901960767,24.955294117647057,76.78823529411764,2.078998964705884,100785.37254901961,2018-03-14,47
2018-03-15,27.0,2018-03-15,29.538645418326677,24.5972111553785,75.5019920318725,2.168054948207176,100794.86055776893,2018-03-15,42
2018-03-16,26.0,2018-03-16,29.5124,24.79199999999999,76.352,1.6808704000000008,100835.16,2018-03-16,30
